QUANTIDADEDEFEITOS;PLANOMNT;PRIODEF;SEALINSPEÇÃO;GRUPO2DEFEITO;EQUIPEEXECUÇÃO;STATUSEXECUÇÃO
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;TT;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;TT;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C2;estrutura;TT;PEND F_PRAZO
1;ALIMENTADOR;P1;ADG01C6;árvore;PL;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C2;Para-Raios MT;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;LNC01C2;árvore;LM;RETIRADA
1;BAIXA TENSÃO;P2;LNC01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Chave Fusível;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;estrutura;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;LNC01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;Para-Raios MT;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;aterramento;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;LNC01C2;aterramento;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;STT01C3;árvore;LV;RETIRADA
1;ALIMENTADOR;P1;STT01C3;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;NI;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;Rede;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;estrutura;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;PRA01C4;estrutura;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;STT01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;STT01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;BAIXA TENSÃO;A;PRA01C4;estrutura;LV;ACOMPANHAR
1;BAIXA TENSÃO;A;PRA01C4;estrutura;LV;ACOMPANHAR
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SBN01C1;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN01C1;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN01C1;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN01C1;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN01C1;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAR01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAR01C8;árvore;NI;RETIRADA
1;ALIMENTADOR;P1;ODA01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ODA01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C4;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ADG01C1;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C4;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;NI;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;NI;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;BRD01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;BRD01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C4;Transformador;NI;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SRI01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;RSO01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SRI01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;RSO01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;RSO01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;Rede;PO;RETIRADA
1;BAIXA TENSÃO;P2;SRI01C4;aterramento;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C7;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C7;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C7;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C7;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;RSO01C5;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;RSO01C5;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;RSO01C5;Para-Raios De MT;TT;RETIRADA
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SLF01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;Rede;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SLF01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;LM;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;ODA01C4;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Para-Raios MT;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;Transformador;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;aterramento;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;CHT01C2;aterramento;TT;PEND F_PRAZO
1;BAIXA TENSÃO;P2;ADG01C1;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;ADG01C1;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;ADG01C1;aterramento;TT;RETIRADA
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;estrutura;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;FQL01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;IPS01C3;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;SJR01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;STT01C3;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;STT01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;STT01C3;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;STT01C3;aterramento;TT;RETIRADA
1;ALIMENTADOR;P1;MAB01C2;árvore;NI;RETIRADA
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C2;Rede;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;TRU01C6;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;Rede;TT;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;Para-Raios MT;LV;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;TRU01C6;aterramento;TT;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C2;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;MAB01C2;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;IPS01C5;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;IPS01C5;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;IPS01C5;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ARG01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ARG01C3;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;NI;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;ARG01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ARG01C3;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;ARG01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;SLF01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;SLF01C8;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;estrutura;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;estrutura;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;estrutura;LV;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C5;estrutura;LV;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C2;árvore;PO;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C2;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;árvore;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;FLP01C6;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;FLP01C3;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;VLP01C1;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;SBN09F1;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;SBN09F1;Rede;LM;PEND F_PRAZO
1;ALIMENTADOR;P1;ODA01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ODA01C4;árvore;PO;RETIRADA
1;ALIMENTADOR;P1;ODA01C4;árvore;PO;RETIRADA
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;Rede;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRD01C4;estrutura;LM;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRN01C3;árvore;PO;PEND F_PRAZO
1;BAIXA TENSÃO;P2;BRN01C3;árvore;PO;PEND F_PRAZO
